VehId,Trip,Timestamp(s),Latitude[deg],Longitude[deg],Vehicle Speed[km/h],elevation[m]
388,1426,0,42.23034361,-83.69975667,19.85000038,254
388,1426,0.6,42.23034361,-83.69975667,16.54999924,254
388,1426,1.6,42.23034361,-83.69975667,14.06999969,254
388,1426,2.6,42.23034361,-83.69975667,14.55999947,254
388,1426,3.1,42.23039583,-83.69989,14.55999947,255
388,1426,3.7,42.23039583,-83.69989,17.15999985,255
388,1426,4.3,42.23039583,-83.69989,17.15999985,255
388,1426,4.7,42.23039583,-83.69989,21.04999924,255
388,1426,5.8,42.23039583,-83.69989,21.73999977,255
388,1426,6,42.23039917,-83.70008417,21.73999977,256
388,1426,6.8,42.23039917,-83.70008417,15.2699995,256
388,1426,7.1,42.23039917,-83.70008417,15.2699995,256
388,1426,7.8,42.23039917,-83.70008417,14.44999981,256
388,1426,8.9,42.23039917,-83.70008417,9.609999657,256
388,1426,9,42.2303925,-83.70023528,9.609999657,257
388,1426,9.4,42.2303925,-83.70023528,9.609999657,257
388,1426,9.9,42.2303925,-83.70023528,6.829999924,257
388,1426,11,42.2303925,-83.70023528,8.88999939,257
388,1426,12,42.23039361,-83.70031833,6.049999714,257
388,1426,13,42.23039361,-83.70031833,8.859999657,257
388,1426,14.1,42.23039361,-83.70031833,12.06999969,257
388,1426,14.4,42.23039361,-83.70031833,12.06999969,257
388,1426,15,42.23039528,-83.70042167,12.06999969,258
388,1426,15.1,42.23039528,-83.70042167,12.59000015,258
388,1426,16.2,42.23039528,-83.70042167,11.31999969,258
388,1426,17.2,42.23039528,-83.70042167,7.339999676,258
388,1426,18.1,42.23040333,-83.70050833,7.339999676,259
388,1426,18.2,42.23040333,-83.70050833,7.449999809,259
388,1426,19.3,42.23040333,-83.70050833,7.579999924,259
388,1426,19.4,42.23040333,-83.70050833,7.579999924,259
388,1426,20.3,42.23040333,-83.70050833,7.739999771,259
388,1426,21,42.23040861,-83.70057917,7.739999771,260
388,1426,21.4,42.23040861,-83.70057917,7.889999866,260
388,1426,22.4,42.23040861,-83.70057917,10.19999981,260
388,1426,23.4,42.23040861,-83.70057917,15.10999966,260
388,1426,24,42.23041417,-83.7006975,15.10999966,260
388,1426,24.5,42.23041417,-83.7006975,15.96999931,260
388,1426,25.5,42.23041417,-83.7006975,15.46999931,260
388,1426,26.6,42.23041417,-83.7006975,13.63999939,260
388,1426,27,42.23041667,-83.700835,13.63999939,261
388,1426,27.6,42.23041667,-83.700835,13.21999931,261
388,1426,28.7,42.23041667,-83.700835,12.67000008,261
388,1426,29.8,42.23041667,-83.700835,10.05000019,261
388,1426,30.1,42.23041611,-83.70094194,10.05000019,260
388,1426,30.8,42.23041611,-83.70094194,6,260
388,1426,31.9,42.23041611,-83.70094194,4.449999809,260
388,1426,33,42.23041806,-83.70099361,3.059999943,261
388,1426,34,42.23041806,-83.70099361,2.49000001,261
388,1426,34.6,42.23041806,-83.70099361,2.49000001,261
388,1426,35,42.23041806,-83.70099361,4.079999924,261
388,1426,36,42.23041528,-83.70103333,4.079999924,260
388,1426,36.1,42.23041528,-83.70103333,5.380000114,260
388,1426,37.1,42.23041528,-83.70103333,7.069999695,260
388,1426,38.2,42.23041528,-83.70103333,9.979999542,260
388,1426,39.1,42.23040917,-83.70112528,9.979999542,260
388,1426,39.2,42.23040917,-83.70112528,11.88999939,260
388,1426,39.6,42.23040917,-83.70112528,11.88999939,260
388,1426,40.2,42.23040917,-83.70112528,9.710000038,260
388,1426,41.3,42.23040917,-83.70112528,6.5,260
388,1426,42,42.23040389,-83.70121389,6.5,260
388,1426,42.3,42.23040389,-83.70121389,5.889999866,260
388,1426,43.4,42.23040389,-83.70121389,6.609999657,260
388,1426,44.4,42.23040389,-83.70121389,9.130000114,260
388,1426,44.6,42.23040389,-83.70121389,9.130000114,260
388,1426,45.4,42.23040389,-83.70121389,11.92999935,260
388,1426,46,42.23040194,-83.70134333,11.92999935,260
388,1426,46.5,42.23040194,-83.70134333,13.5199995,260
388,1426,47.5,42.23040194,-83.70134333,12.36999989,260
388,1426,48.6,42.23040194,-83.70134333,10.71000004,260
388,1426,49,42.23039278,-83.7014675,10.71000004,261
388,1426,49.6,42.23039278,-83.7014675,10.55000019,261
388,1426,49.7,42.23039278,-83.7014675,10.55000019,261
388,1426,50.6,42.23039278,-83.7014675,10.64999962,261
388,1426,51.7,42.23039278,-83.7014675,10.7699995,261
388,1426,52,42.23038667,-83.70158,10.7699995,261
388,1426,52.7,42.23038667,-83.70158,10.85999966,261
388,1426,53.8,42.23038667,-83.70158,9.119999886,261
388,1426,54.2,42.23038667,-83.70158,9.119999886,261
388,1426,54.7,42.23038667,-83.70158,9.119999886,261
388,1426,54.8,42.23038667,-83.70158,3.019999981,261
388,1426,55,42.23038194,-83.70165194,3.019999981,261
388,1426,55.8,42.23038194,-83.70165194,3.399999857,261
388,1426,56.9,42.23038194,-83.70165194,4.730000019,261
388,1426,57.9,42.23038194,-83.70165194,4.589999676,261
388,1426,58.1,42.23037306,-83.70170167,4.589999676,262
388,1426,59,42.23037306,-83.70170167,3.9599998,262
388,1426,59.8,42.23037306,-83.70170167,3.9599998,262
388,1426,60,42.23037306,-83.70170167,4.980000019,262
388,1426,61,42.23037167,-83.70175028,5.989999771,262
388,1426,62.1,42.23037167,-83.70175028,6.480000019,262
388,1426,63.1,42.23037167,-83.70175028,6.079999924,262
388,1426,64.1,42.23036889,-83.701815,6.079999924,262
388,1426,64.2,42.23036889,-83.701815,6.409999847,262
388,1426,64.8,42.23036889,-83.701815,6.409999847,262
388,1426,65.3,42.23036889,-83.701815,5.96999979,262
388,1426,66.4,42.23036889,-83.701815,3.929999828,262
388,1426,67.1,42.23036361,-83.70186694,3.929999828,263
388,1426,67.4,42.23036361,-83.70186694,1.939999938,263
388,1426,68.4,42.23036361,-83.70186694,1.579999924,263
388,1426,69.4,42.23036361,-83.70186694,1.649999976,263
