VehId,Trip,Timestamp(s),Latitude[deg],Longitude[deg],Vehicle Speed[km/h],elevation[m]
371,1994,0,42.27444778,-83.6741075,24.1099987,245
371,1994,0.2,42.27444778,-83.6741075,25.81999969,245
371,1994,0.9,42.27444778,-83.6741075,25.81999969,245
371,1994,1.2,42.27444778,-83.6741075,29.11999893,245
371,1994,2.3,42.27444778,-83.6741075,28.18000031,245
371,1994,2.8,42.27458778,-83.67437472,28.18000031,246
371,1994,3.3,42.27458778,-83.67437472,30.30999947,246
371,1994,4.4,42.27458778,-83.67437472,33.65999985,246
371,1994,4.5,42.27458778,-83.67437472,33.65999985,246
371,1994,5.4,42.27458778,-83.67437472,37.25,246
371,1994,5.9,42.27454,-83.67464528,37.25,246
371,1994,6,42.27454,-83.67464528,37.25,246
371,1994,6.4,42.27454,-83.67464528,39.88999939,246
371,1994,7.5,42.27454,-83.67464528,41.64999771,246
371,1994,8.5,42.27454,-83.67464528,42.59000015,246
371,1994,8.9,42.27448444,-83.67505278,42.59000015,246
371,1994,9.6,42.27448444,-83.67505278,43.25,246
371,1994,10.6,42.27448444,-83.67505278,43.66999817,246
371,1994,11,42.27448444,-83.67505278,43.66999817,246
371,1994,11.6,42.27448444,-83.67505278,43.27999878,246
371,1994,12,42.27447722,-83.67548111,43.27999878,246
371,1994,12.7,42.27447722,-83.67548111,42.18999863,246
371,1994,13.7,42.27447722,-83.67548111,41.5,246
371,1994,14.8,42.27448611,-83.67593,41.84999847,246
371,1994,15.8,42.27448611,-83.67593,42.54000092,246
371,1994,16,42.27448611,-83.67593,42.54000092,246
371,1994,16.8,42.27448611,-83.67593,43.13999939,246
371,1994,17.9,42.27451306,-83.67639444,43.86000061,246
371,1994,18.9,42.27451306,-83.67639444,44.50999832,246
371,1994,20,42.27451306,-83.67639444,44.12999725,246
371,1994,20.8,42.27453083,-83.67685917,44.12999725,245
371,1994,21,42.27453083,-83.67685917,43.30999756,245
371,1994,21.1,42.27453083,-83.67685917,43.30999756,245
371,1994,22,42.27453083,-83.67685917,40.64999771,245
371,1994,23.1,42.27453083,-83.67685917,37.47999954,245
371,1994,23.9,42.2745675,-83.67727528,37.47999954,246
371,1994,24.1,42.2745675,-83.67727528,34.55999756,246
371,1994,25.2,42.2745675,-83.67727528,30.43999863,246
371,1994,25.7,42.2745675,-83.67727528,30.43999863,246
371,1994,26.1,42.2745675,-83.67727528,30.43999863,246
371,1994,26.2,42.2745675,-83.67727528,26.80999947,246
371,1994,26.9,42.2746125,-83.67759194,26.80999947,245
371,1994,27.2,42.2746125,-83.67759194,20.11999893,245
371,1994,28.3,42.2746125,-83.67759194,16.53999901,245
371,1994,29.4,42.2746125,-83.67759194,15.57999992,245
371,1994,29.9,42.27466778,-83.67782028,15.57999992,246
371,1994,30.5,42.27466778,-83.67782028,12.63999939,246
371,1994,31.2,42.27466778,-83.67782028,12.63999939,246
371,1994,31.6,42.27466778,-83.67782028,9.670000076,246
371,1994,32.6,42.27466778,-83.67782028,8.609999657,246
371,1994,32.9,42.27471583,-83.67792556,8.609999657,247
371,1994,33.7,42.27471583,-83.67792556,12.42999935,247
371,1994,34.8,42.27471583,-83.67792556,16.61999893,247
371,1994,35.8,42.27471583,-83.67792556,18.1099987,247
371,1994,36,42.27473889,-83.67804833,18.1099987,247
371,1994,36.2,42.27473889,-83.67804833,18.1099987,247
371,1994,36.8,42.27473889,-83.67804833,23.04999924,247
371,1994,37.9,42.27473889,-83.67804833,25.98999977,247
371,1994,38.9,42.27480417,-83.67824389,27.46999931,248
371,1994,40,42.27480417,-83.67824389,27.69999886,248
371,1994,41,42.27480417,-83.67824389,28.51000023,248
371,1994,41.2,42.27480417,-83.67824389,28.51000023,248
371,1994,42,42.27482361,-83.67852361,31.01999855,250
371,1994,43.1,42.27482361,-83.67852361,33.97999954,250
371,1994,44.1,42.27482361,-83.67852361,37.05999756,250
371,1994,44.8,42.274775,-83.67888222,37.05999756,251
371,1994,45.2,42.274775,-83.67888222,39.62999725,251
371,1994,46.2,42.274775,-83.67888222,42.18000031,251
371,1994,46.3,42.274775,-83.67888222,42.18000031,251
371,1994,47.2,42.274775,-83.67888222,44.89999771,251
371,1994,47.9,42.27477278,-83.67935694,44.89999771,250
371,1994,48.3,42.27477278,-83.67935694,48.57999802,250
371,1994,49.3,42.27477278,-83.67935694,50.12999725,250
371,1994,50.4,42.27477278,-83.67935694,51.13999939,250
371,1994,50.8,42.27478111,-83.67987222,51.13999939,249
371,1994,51.3,42.27478111,-83.67987222,51.13999939,249
371,1994,51.4,42.27478111,-83.67987222,51.30999756,249
371,1994,52.4,42.27478111,-83.67987222,51.2899971,249
371,1994,53.5,42.27478111,-83.67987222,51.09999847,249
371,1994,54.5,42.27478111,-83.67987222,50.27000046,249
371,1994,54.8,42.27475806,-83.68055444,50.27000046,251
371,1994,55.3,42.27475806,-83.68055444,50.27000046,251
371,1994,55.6,42.27475806,-83.68055444,48.77999878,251
371,1994,56.3,42.27475806,-83.68055444,48.77999878,251
371,1994,56.4,42.27475806,-83.68055444,48.77999878,251
371,1994,56.6,42.27475806,-83.68055444,47.29999924,251
371,1994,57.6,42.27475806,-83.68055444,46.47999954,251
371,1994,57.9,42.27475667,-83.68104,46.47999954,253
371,1994,58.7,42.27475667,-83.68104,45.80999756,253
371,1994,59.7,42.27475667,-83.68104,44.14999771,253
371,1994,60.8,42.27475667,-83.68104,42.12999725,253
371,1994,60.9,42.27475222,-83.68148639,42.12999725,253
371,1994,61.4,42.27475222,-83.68148639,42.12999725,253
371,1994,61.8,42.27475222,-83.68148639,38.55999756,253
371,1994,62.8,42.27475222,-83.68148639,35.64999771,253
371,1994,63.9,42.27475222,-83.68148639,32.05999756,253
371,1994,64,42.27475722,-83.6818475,32.05999756,252
371,1994,64.6,42.27475722,-83.6818475,32.05999756,252
371,1994,64.9,42.27475722,-83.6818475,28.56999969,252
371,1994,66,42.27475722,-83.6818475,27.70999908,252
371,1994,66.5,42.27475722,-83.6818475,27.70999908,252
371,1994,67,42.274835,-83.6821,27.70999908,250
371,1994,67.1,42.274835,-83.6821,27.27999878,250
371,1994,68.2,42.274835,-83.6821,25.96999931,250
371,1994,69.2,42.274835,-83.6821,26.13999939,250
371,1994,69.9,42.27486861,-83.68235639,26.13999939,249
371,1994,70.3,42.27486861,-83.68235639,30.93999863,249
371,1994,71.3,42.27486861,-83.68235639,33.64999771,249
371,1994,71.5,42.27486861,-83.68235639,33.64999771,249
371,1994,72.4,42.27486861,-83.68235639,36.77999878,249
371,1994,72.9,42.27488611,-83.68267639,36.77999878,248
371,1994,73.4,42.27488611,-83.68267639,40.00999832,248
371,1994,74.4,42.27488611,-83.68267639,43.09000015,248
371,1994,75.5,42.27488611,-83.68267639,45.81999969,248
