VehId,Trip,Timestamp(s),Latitude[deg],Longitude[deg],Vehicle Speed[km/h],elevation[m]
560,162,43.2,42.27461833,-83.67913583,43,249
560,162,43.5,42.27461833,-83.67913583,43,249
560,162,43.7,42.27461833,-83.67913583,43,249
560,162,43.8,42.27461833,-83.67913583,43,249
560,162,44.1,42.27461833,-83.67913583,46,249
560,162,44.2,42.27461833,-83.67913583,46,249
560,162,45.2,42.27461833,-83.67913583,48,249
560,162,45.3,42.27461833,-83.67913583,48,249
560,162,45.7,42.27461833,-83.67913583,48,249
560,162,45.8,42.27461833,-83.67913583,48,249
560,162,46,42.274615,-83.67960611,48,249
560,162,46.3,42.274615,-83.67960611,48,249
560,162,47.3,42.274615,-83.67960611,50,249
560,162,47.7,42.274615,-83.67960611,50,249
560,162,47.8,42.274615,-83.67960611,50,249
560,162,48.3,42.274615,-83.67960611,51,249
560,162,48.4,42.274615,-83.67960611,51,249
560,162,48.9,42.27461833,-83.68012083,51,250
560,162,49.2,42.27461833,-83.68012083,51,250
560,162,49.3,42.27461833,-83.68012083,52,250
560,162,49.4,42.27461833,-83.68012083,52,250
560,162,49.7,42.27461833,-83.68012083,52,250
560,162,49.8,42.27461833,-83.68012083,52,250
560,162,50.4,42.27461833,-83.68012083,51,250
560,162,50.5,42.27461833,-83.68012083,51,250
560,162,51.4,42.27461833,-83.68012083,50,250
560,162,51.5,42.27461833,-83.68012083,50,250
560,162,51.7,42.27461833,-83.68012083,50,250
560,162,51.8,42.27461833,-83.68012083,50,250
560,162,52,42.27462667,-83.68062,50,251
560,162,52.5,42.27462667,-83.68062,49,251
560,162,53.5,42.27462667,-83.68062,47,251
560,162,53.6,42.27462667,-83.68062,47,251
560,162,53.7,42.27462667,-83.68062,47,251
560,162,54.5,42.27462667,-83.68062,45,251
560,162,54.7,42.27462667,-83.68062,45,251
560,162,55,42.274635,-83.68107139,45,252
560,162,55.6,42.274635,-83.68107139,43,252
560,162,55.7,42.274635,-83.68107139,43,252
560,162,55.8,42.274635,-83.68107139,43,252
560,162,56.7,42.274635,-83.68107139,39,252
560,162,56.8,42.274635,-83.68107139,39,252
560,162,57.7,42.274635,-83.68107139,35,252
560,162,57.9,42.274635,-83.68107139,35,252
560,162,58,42.27466194,-83.68143528,35,252
560,162,58.8,42.27466194,-83.68143528,32,252
560,162,58.9,42.27466194,-83.68143528,32,252
560,162,59.2,42.27466194,-83.68143528,32,252
560,162,59.7,42.27466194,-83.68143528,32,252
560,162,59.8,42.27466194,-83.68143528,26,252
560,162,59.9,42.27466194,-83.68143528,26,252
560,162,60.9,42.27466194,-83.68143528,22,252
560,162,61,42.27465861,-83.68166083,22,252
560,162,61.7,42.27465861,-83.68166083,22,252
560,162,61.9,42.27465861,-83.68166083,19,252
560,162,62,42.27465861,-83.68166083,19,252
560,162,62.9,42.27465861,-83.68166083,14,252
560,162,63,42.27465861,-83.68166083,14,252
560,162,63.9,42.27465861,-83.68166083,14,252
560,162,64,42.27465861,-83.68166083,9,252
560,162,64.1,42.27468333,-83.68175194,9,252
560,162,64.2,42.27468333,-83.68175194,9,252
560,162,65,42.27468333,-83.68175194,4,252
560,162,65.1,42.27468333,-83.68175194,4,252
560,162,66.1,42.27468333,-83.68175194,3,252
560,162,66.9,42.27469167,-83.68177139,3,252
560,162,67.2,42.27469167,-83.68177139,3,252
560,162,68.6,42.27469167,-83.68177139,6,252
560,162,68.7,42.27469167,-83.68177139,6,252
560,162,68.8,42.27469167,-83.68177139,6,252
560,162,69.2,42.27469167,-83.68177139,6,252
560,162,69.3,42.27469167,-83.68177139,6,252
560,162,70,42.27472,-83.68182667,6,252
560,162,70.2,42.27472,-83.68182667,17,252
560,162,70.3,42.27472,-83.68182667,17,252
560,162,72.2,42.27472,-83.68182667,22,252
560,162,72.3,42.27472,-83.68182667,22,252
560,162,73,42.27480778,-83.68203194,22,251
560,162,73.3,42.27480778,-83.68203194,28,251
560,162,74.2,42.27480778,-83.68203194,28,251
560,162,74.3,42.27480778,-83.68203194,30,251
560,162,74.4,42.27480778,-83.68203194,30,251
560,162,75.4,42.27480778,-83.68203194,30,251
560,162,76,42.2747975,-83.68233056,30,250
560,162,76.2,42.2747975,-83.68233056,30,250
560,162,76.3,42.2747975,-83.68233056,30,250
560,162,76.4,42.2747975,-83.68233056,35,250
560,162,76.5,42.2747975,-83.68233056,35,250
560,162,77.4,42.2747975,-83.68233056,37,250
560,162,77.5,42.2747975,-83.68233056,37,250
560,162,78.2,42.2747975,-83.68233056,37,250
560,162,78.3,42.2747975,-83.68233056,37,250
560,162,78.5,42.2747975,-83.68233056,40,250
560,162,79,42.27486917,-83.6827225,40,248
560,162,79.5,42.27486917,-83.6827225,42,248
560,162,79.6,42.27486917,-83.6827225,42,248
560,162,80.2,42.27486917,-83.6827225,42,248
560,162,80.3,42.27486917,-83.6827225,42,248
560,162,80.5,42.27486917,-83.6827225,45,248
560,162,80.6,42.27486917,-83.6827225,45,248
560,162,81.6,42.27486917,-83.6827225,49,248
560,162,81.7,42.27486917,-83.6827225,49,248
560,162,82.2,42.27486917,-83.6827225,49,248
