VehId,Trip,Timestamp(s),Latitude[deg],Longitude[deg],Vehicle Speed[km/h],elevation[m]
560,1209,0,42.27441861,-83.67415028,36,245
560,1209,0.4,42.27441861,-83.67415028,36,245
560,1209,0.7,42.27441861,-83.67415028,39,245
560,1209,1.3,42.27441861,-83.67415028,39,245
560,1209,1.4,42.27441861,-83.67415028,39,245
560,1209,1.7,42.27441861,-83.67415028,44,245
560,1209,1.9,42.27441861,-83.67415028,44,245
560,1209,2,42.27441861,-83.67415028,44,245
560,1209,2.5,42.27441861,-83.67415028,44,245
560,1209,2.8,42.27441861,-83.67415028,48,245
560,1209,3.1,42.27434278,-83.67458611,48,245
560,1209,3.3,42.27434278,-83.67458611,48,245
560,1209,3.4,42.27434278,-83.67458611,48,245
560,1209,3.5,42.27434278,-83.67458611,48,245
560,1209,3.8,42.27434278,-83.67458611,52,245
560,1209,4.5,42.27434278,-83.67458611,52,245
560,1209,4.9,42.27434278,-83.67458611,55,245
560,1209,5.3,42.27434278,-83.67458611,55,245
560,1209,5.4,42.27434278,-83.67458611,55,245
560,1209,5.6,42.27434278,-83.67458611,55,245
560,1209,5.9,42.27434278,-83.67458611,57,245
560,1209,6.1,42.27437361,-83.67521972,57,246
560,1209,6.6,42.27437361,-83.67521972,57,246
560,1209,6.9,42.27437361,-83.67521972,56,246
560,1209,7,42.27437361,-83.67521972,56,246
560,1209,7.3,42.27437361,-83.67521972,56,246
560,1209,7.4,42.27437361,-83.67521972,56,246
560,1209,7.7,42.27437361,-83.67521972,56,246
560,1209,8,42.27437361,-83.67521972,54,246
560,1209,8.7,42.27437361,-83.67521972,54,246
560,1209,9,42.27439083,-83.67579417,53,245
560,1209,9.4,42.27439083,-83.67579417,53,245
560,1209,9.7,42.27439083,-83.67579417,53,245
560,1209,10.1,42.27439083,-83.67579417,52,245
560,1209,10.8,42.27439083,-83.67579417,52,245
560,1209,11.1,42.27439083,-83.67579417,50,245
560,1209,11.4,42.27439083,-83.67579417,50,245
560,1209,12,42.27440528,-83.67632333,50,243
560,1209,12.1,42.27440528,-83.67632333,49,243
560,1209,12.9,42.27440528,-83.67632333,49,243
560,1209,13.2,42.27440528,-83.67632333,48,243
560,1209,13.9,42.27440528,-83.67632333,48,243
560,1209,14.2,42.27440528,-83.67632333,47,243
560,1209,14.9,42.27440528,-83.67632333,47,243
560,1209,15.3,42.27440528,-83.67632333,46,243
560,1209,16,42.27442083,-83.67695917,46,243
560,1209,16.3,42.27442083,-83.67695917,45,243
560,1209,17,42.27442083,-83.67695917,45,243
560,1209,17.1,42.27442083,-83.67695917,45,243
560,1209,17.3,42.27442083,-83.67695917,43,243
560,1209,17.4,42.27442083,-83.67695917,43,243
560,1209,18.1,42.27442083,-83.67695917,43,243
560,1209,18.4,42.27442083,-83.67695917,41,243
560,1209,19,42.27444167,-83.67739306,41,243
560,1209,19.1,42.27444167,-83.67739306,41,243
560,1209,19.4,42.27444167,-83.67739306,40,243
560,1209,20.1,42.27444167,-83.67739306,40,243
560,1209,20.5,42.27444167,-83.67739306,41,243
560,1209,21.2,42.27444167,-83.67739306,41,243
560,1209,21.8,42.27444167,-83.67739306,41,243
560,1209,22.1,42.27453472,-83.67779444,41,244
560,1209,22.2,42.27453472,-83.67779444,41,244
560,1209,23.3,42.27453472,-83.67779444,41,244
560,1209,23.6,42.27453472,-83.67779444,39,244
