VehId,Trip,Timestamp(s),Latitude[deg],Longitude[deg],Vehicle Speed[km/h],elevation[m]
560,339,241.2,42.28429194,-83.71114639,43,242
560,339,241.7,42.28429194,-83.71114639,45,242
560,339,242.2,42.28429194,-83.71114639,45,242
560,339,242.4,42.28429194,-83.71114639,45,242
560,339,242.7,42.28429194,-83.71114639,46,242
560,339,243,42.28459389,-83.71115194,46,238
560,339,243.3,42.28459389,-83.71115194,46,238
560,339,243.8,42.28459389,-83.71115194,47,238
560,339,244.3,42.28459389,-83.71115194,47,238
560,339,244.4,42.28459389,-83.71115194,47,238
560,339,244.8,42.28459389,-83.71115194,48,238
560,339,245.4,42.28459389,-83.71115194,48,238
560,339,246.1,42.284955,-83.711095,48,236
560,339,246.4,42.284955,-83.711095,48,236
560,339,247.4,42.284955,-83.711095,48,236
